,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
4468,1.0,0.5,1.0,0.6,0.8,0.0,0.5,0.0,0.4883720930232558,0.6,0.5,0.4,0.3311203620566122,0.311481922924116,0.3362211340654246,0.5843653250773995,0.2728684359119142,0.6440677966101694,0.5110782865583456,0.063063063063063
4469,1.0,0.4772727272727273,0.0,0.4,1.0,0.0,0.0,0.0,0.5581395348837209,0.6,0.5,0.4,0.0220601795167136,0.5899880810488677,0.0197027207139338,0.3297213622291022,0.2341897233201581,0.6440677966101694,0.5110782865583456,0.6856856856856858
4470,1.0,0.3636363636363636,0.0,0.6,0.2,0.5,1.0,0.0,0.4186046511627907,0.4,0.1666666666666666,0.8,0.1911771374672362,0.524036551450139,0.1865963549966679,0.5208978328173376,0.3277103331451158,0.5677966101694916,0.5332348596750369,0.1701701701701702
4471,1.0,0.4318181818181818,0.0,0.6,1.0,1.0,0.25,0.0,0.4651162790697674,1.0,0.5,0.4,0.3370458042729694,0.323798172427493,0.3410019412974821,0.3529411764705882,0.2402597402597402,0.6186440677966102,0.5450516986706057,0.065065065065065
4472,1.0,0.5909090909090909,1.0,0.4,0.2,0.5,0.5,0.0,0.5348837209302325,1.0,0.5,0.8,0.4034954062706899,0.4322606277314263,0.3967780256714861,0.6509287925696595,0.2713156408808583,0.5084745762711864,0.3404726735598227,0.074074074074074
4473,1.0,0.25,1.0,0.4,0.4,0.0,0.5,0.0,0.1860465116279069,0.8,0.3333333333333333,0.4,0.060303467290652,0.3829956297179182,0.0714513371772955,0.3142414860681115,0.2776679841897233,0.652542372881356,0.4534711964549483,0.2812812812812813
4474,0.0,0.7727272727272727,0.0,0.2,0.2,0.0,0.25,0.0,0.6511627906976745,0.4,0.3333333333333333,0.8,0.0298297644636719,0.0,0.0701764552487468,0.0518575851393188,0.0714285714285714,0.2203389830508474,0.1270310192023634,0.0
4475,0.0,0.8409090909090909,1.0,0.0,0.2,0.0,0.5,0.0,0.8837209302325582,0.4,0.5,0.6,0.3077813753676949,0.0,0.336568829136847,0.3955108359133127,0.1330463015245624,0.3305084745762712,0.2459379615952732,0.0
4476,1.0,0.8181818181818182,0.0,0.0,0.4,0.0,0.0,0.0,0.8604651162790697,0.4,0.5,0.6,0.0771123748023593,0.0,0.1154927128907947,0.6787925696594428,0.2656691134952004,0.4915254237288136,0.3818316100443132,0.0
4477,0.0,0.4772727272727273,0.0,0.2,0.6,0.0,0.0,0.0,0.5581395348837209,0.6,0.3333333333333333,0.2,0.0222113387569268,0.2367898291617004,0.0456060035348998,0.5340557275541797,0.1572557876905703,0.2966101694915254,0.2791728212703102,0.2742742742742743
4478,1.0,0.5454545454545454,0.0,0.0,0.2,0.5,0.0,0.0,0.6976744186046512,0.6,0.1666666666666666,0.4,0.0288623453263074,0.5955502582439413,0.0258163590531104,0.5139318885448917,0.2996188594014681,0.6101694915254238,0.5295420974889218,0.6266266266266266
4479,0.0,0.2954545454545454,0.0,0.4,0.2,0.5,0.0,0.0,0.3720930232558139,0.4,0.3333333333333333,0.4,0.0072163421277779,0.0,0.0485034624634195,0.5797213622291022,0.1360107284020327,0.2627118644067797,0.5022156573116692,0.0
4480,1.0,0.3181818181818182,0.0,0.6,0.0,0.0,0.0,0.0,0.3255813953488372,0.8,0.6666666666666666,0.4,0.0180393437270426,0.0,0.05887636542752,0.5100619195046441,0.2538819875776397,0.6101694915254238,0.5576070901033974,0.0
4481,1.0,0.2954545454545454,1.0,0.6,0.6,0.0,1.0,0.0,0.3953488372093023,0.6,0.3333333333333333,0.2,0.2238275333532863,0.0,0.2561063946918552,0.390092879256966,0.2811264822134387,0.5847457627118644,0.5376661742983753,0.0
4482,1.0,0.3636363636363636,0.0,0.4,0.0,0.0,0.0,0.0,0.2325581395348837,1.0,0.5,0.2,0.0315832116501449,0.5152959872864521,0.0342769391243879,0.4829721362229103,0.2094861660079051,0.4576271186440678,0.672821270310192,0.5225225225225225
4483,1.0,0.8863636363636364,1.0,0.0,0.2,0.0,0.25,0.0,0.8372093023255814,0.4,0.3333333333333333,0.6,0.3773750895618499,0.477155343663091,0.3684698519398487,0.3374613003095976,0.2711038961038961,0.5508474576271186,0.6610044313146234,0.086086086086086
4484,1.0,0.4772727272727273,0.0,0.4,0.8,0.0,0.25,0.0,0.627906976744186,0.8,0.5,0.4,0.0358156703761144,0.6543504171632897,0.0281922753744965,0.4760061919504644,0.2737154150197628,0.6186440677966102,0.5731166912850814,0.6286286286286287
4485,1.0,0.5227272727272727,0.0,0.8,0.2,1.0,0.0,0.0,0.6976744186046512,0.8,0.1666666666666666,0.4,0.0542268658340815,0.3273738577671831,0.0696838872308985,0.5232198142414862,0.240330321852061,0.5423728813559322,0.4549483013293944,0.2552552552552553
4486,0.0,0.5,1.0,0.6,0.2,0.0,0.5,0.0,0.6744186046511628,0.4,0.3333333333333333,0.8,0.5331900343736113,0.0,0.552603366847275,0.5317337461300311,0.1060841332580463,0.1864406779661017,0.3153618906942393,0.0
4487,1.0,0.4318181818181818,1.0,0.8,0.6,0.5,0.5,0.0,0.4186046511627907,0.6,0.5,0.6,0.9232715696677825,0.6591179976162098,0.8783936487700287,0.3374613003095976,0.1286702428006775,0.3474576271186441,0.8781388478581981,0.052052052052052
4488,1.0,0.8181818181818182,1.0,0.2,0.2,0.0,1.0,0.0,0.9302325581395348,0.6,0.5,0.8,1.0,0.8188319427890346,0.9402833714832092,0.3436532507739938,0.2336250705815923,0.559322033898305,0.5457902511078287,0.06006006006006
4489,1.0,0.4318181818181818,0.0,0.6,0.4,0.5,0.0,0.0,0.4651162790697674,0.8,0.1666666666666666,0.2,0.1447107870257001,0.634088200238379,0.1340364500333207,0.5464396284829722,0.2554347826086957,0.5169491525423728,0.4601181683899557,0.2562562562562562
4490,0.0,0.5227272727272727,0.0,0.8,0.4,0.0,1.0,0.0,0.4186046511627907,1.0,0.5,0.6,0.0372970309302037,0.0,0.0773331788021904,0.7105263157894738,0.1458215697346132,0.2457627118644068,0.3485967503692762,0.0
4491,0.0,0.3409090909090909,0.0,0.8,0.2,1.0,0.25,0.0,0.4651162790697674,0.0,0.5,0.2,0.2697194786820124,1.0,0.2271607799959435,0.3962848297213623,0.1343873517786561,0.1525423728813559,0.1809453471196455,0.2432432432432432
4492,1.0,0.5454545454545454,1.0,0.4,0.4,0.5,1.0,0.0,0.5813953488372093,0.8,1.0,0.0,0.2814192038745137,0.4080254270957489,0.2815460840842581,0.6230650154798762,0.2843026538678712,0.4491525423728814,0.465288035450517,0.0960960960960961
4493,1.0,0.4545454545454545,1.0,1.0,0.0,0.0,0.5,0.0,0.4651162790697674,0.6,0.1666666666666666,0.6,0.0512943765739455,0.0,0.0907484136412366,0.3498452012383901,0.2545172219085262,0.4915254237288136,0.4963072378138848,0.0
4494,1.0,0.3636363636363636,0.0,0.6,0.0,0.0,0.0,0.0,0.2093023255813953,0.6,0.1666666666666666,0.8,0.0,0.3416765991259435,0.0166690812157737,0.4961300309597524,0.2995482778091474,0.5847457627118644,0.5974889217134417,0.5985985985985985
4495,1.0,0.3409090909090909,0.0,0.8,0.0,0.5,0.0,0.0,0.4418604651162791,0.6,0.5,0.2,0.0529268963682481,0.0,0.0923130414626372,0.6114551083591332,0.30371259175607,0.6440677966101694,0.5369276218611522,0.0
4496,1.0,0.8863636363636364,1.0,0.2,0.0,0.0,0.0,0.0,0.9767441860465116,0.4,0.3333333333333333,0.8,0.2274855869664457,0.0,0.259612319995364,0.4829721362229103,0.2823969508752117,0.559322033898305,0.4881831610044313,0.0
4497,0.0,0.6590909090909091,1.0,0.2,0.0,0.0,0.5,0.0,0.813953488372093,0.8,0.3333333333333333,0.4,0.0086070071377393,0.0,0.0498362935705386,0.7105263157894738,0.1456804065499717,0.2796610169491525,0.5110782865583456,0.0
4498,1.0,0.2272727272727272,0.0,0.6,0.0,0.5,0.0,0.0,0.2325581395348837,1.0,1.0,0.2,0.0218485565804152,0.5578069129916567,0.0218468403210384,0.43343653250774,0.2737859966120836,0.5677966101694916,0.6277695716395865,0.6506506506506506
4499,1.0,0.4545454545454545,0.0,0.6,0.2,0.0,0.0,0.0,0.3255813953488372,1.0,0.5,0.6,0.074451972174607,0.3976956694477552,0.0839393851592153,0.543343653250774,0.2684217955957086,0.5254237288135594,0.9564254062038404,0.2572572572572573
4500,1.0,0.7272727272727273,0.0,0.2,1.0,0.5,0.0,0.0,0.813953488372093,0.6,0.3333333333333333,0.4,0.0,0.3182359952324195,0.0183785819836003,0.3676470588235294,0.2620694522868436,0.423728813559322,0.4069423929098966,0.5575575575575576
4501,1.0,0.3636363636363636,0.0,0.6,0.0,1.0,0.0,0.0,0.5813953488372093,0.8,0.3333333333333333,0.4,0.051173449181775,0.3373063170441001,0.0660330889809636,0.6749226006191952,0.1833709768492377,0.4406779661016949,0.4150664697193501,0.2712712712712712
4502,1.0,0.2727272727272727,0.0,0.4,0.2,0.0,0.25,0.0,0.5348837209302325,1.0,0.3333333333333333,0.6,0.0269879707476638,0.6789829161700437,0.0179352707675368,0.5657894736842106,0.2757622811970638,0.5,0.5819793205317577,0.7337337337337337
4503,1.0,0.0681818181818181,0.0,0.2,0.0,0.5,0.0,0.0,0.1162790697674418,0.4,0.5,0.6,0.0138068850010732,0.4553039332538736,0.0216150436067568,0.4373065015479877,0.2698334274421231,0.5254237288135594,0.5066469719350074,0.6056056056056056
4504,1.0,0.4545454545454545,0.0,0.8,0.4,1.0,0.5,0.0,0.627906976744186,0.8,0.3333333333333333,0.6,0.7575405786980354,0.5586015097338101,0.7268855213977342,0.65015479876161,0.224520045172219,0.5508474576271186,0.5,0.053053053053053
4505,0.0,0.6590909090909091,0.0,0.4,0.2,0.0,0.0,0.0,0.8372093023255814,0.2,0.1666666666666666,0.4,0.0043745484117698,0.0929678188319427,0.038999797177875,0.401702786377709,0.1433512140033879,0.2203389830508474,0.2636632200886263,0.1481481481481481
4506,1.0,0.7045454545454546,0.0,0.4,0.4,0.5,0.0,0.0,0.5348837209302325,0.6,0.3333333333333333,0.4,0.0,0.3591577274533174,0.0153941992872251,0.4961300309597524,0.2383540372670807,0.5847457627118644,0.5974889217134417,0.6296296296296297
4507,1.0,0.4318181818181818,0.0,0.8,0.2,0.0,0.0,0.0,0.5348837209302325,0.8,0.5,0.4,0.0191579221046203,0.6134286849423918,0.0152116593747283,0.6060371517027865,0.2611518915866742,0.4576271186440678,0.672821270310192,0.7457457457457457
4508,1.0,0.4772727272727273,0.0,0.2,1.0,1.0,0.0,0.0,0.5581395348837209,1.0,0.5,0.6,0.0383551456116961,0.5431068732618196,0.0387390258743082,0.5216718266253871,0.2919254658385093,0.5338983050847458,0.5553914327917283,0.5055055055055055
4509,1.0,0.3863636363636363,0.0,0.6,0.4,0.5,0.0,0.3333333333333333,0.4186046511627907,0.4,0.5,0.8,0.3679125211245039,0.4727850615812475,0.3597195259757192,0.335139318885449,0.1840767927724449,0.559322033898305,0.5457902511078287,0.087087087087087
4510,1.0,0.5909090909090909,0.0,0.6,1.0,0.0,0.5,0.0,0.5348837209302325,0.4,0.1666666666666666,0.4,0.2670893079023028,0.6583234008740564,0.2495581375134007,0.456656346749226,0.2306606437041219,0.5084745762711864,0.4158050221565731,0.1611611611611611
4511,1.0,0.8636363636363636,0.0,0.0,0.4,0.0,0.0,0.0,1.0,1.0,1.0,0.2,0.0353924245035174,0.4429876837504966,0.0432011126242285,0.4899380804953561,0.284867306606437,0.4152542372881356,0.6462333825701625,0.4274274274274274
4512,1.0,0.5909090909090909,0.0,0.4,0.2,0.5,0.0,0.0,0.6046511627906976,0.6,0.1666666666666666,0.6,0.2114022438077617,0.7397695669447756,0.1902471532466027,0.3637770897832817,0.1057312252964426,0.2288135593220339,0.4830132939438701,0.2212212212212212
4513,1.0,0.7954545454545454,1.0,0.0,0.4,1.0,0.5,0.0,0.8837209302325582,1.0,0.5,0.8,0.1334343077057957,0.768772348033373,0.1134065424622606,0.5487616099071208,0.2243788819875776,0.3813559322033898,0.4357459379615953,0.3313313313313313
4514,1.0,0.3181818181818182,0.0,0.6,0.0,0.5,0.0,0.0,0.5116279069767442,0.8,0.3333333333333333,0.8,0.0514455358141587,0.8673023440603893,0.0276417581780778,0.3560371517027864,0.3246047430830039,0.576271186440678,0.5206794682422452,0.6956956956956957
4515,0.0,0.5454545454545454,1.0,0.8,0.8,0.5,0.25,0.0,0.5116279069767442,1.0,0.1666666666666666,1.0,0.3469316185829124,0.4874851013110846,0.3385391012082404,0.2105263157894737,0.1109542631281761,0.3728813559322034,0.3183161004431314,0.0950950950950951
4516,1.0,0.4318181818181818,0.0,1.0,0.2,0.0,0.0,0.0,0.4883720930232558,0.8,0.1666666666666666,0.0,0.2193532198429758,0.3818037346046881,0.2239735751745719,0.3335913312693499,0.0877329192546583,0.3305084745762712,0.3050221565731167,0.1111111111111111
4517,0.0,0.2272727272727272,0.0,0.2,0.6,0.0,0.0,0.0,0.2558139534883721,0.2,0.1666666666666666,0.4,0.0089697893142509,0.0,0.050183988641961,0.4798761609907121,0.1381281761716544,0.211864406779661,0.2348596750369276,0.0
4518,1.0,0.5681818181818182,0.0,0.6,0.4,0.0,0.5,0.0,0.7674418604651163,0.6,0.1666666666666666,0.8,0.025627537585745,0.6519666269368296,0.0186016863210964,0.640092879256966,0.2689864483342744,0.6694915254237288,0.5051698670605613,0.7187187187187187
4519,1.0,0.3863636363636363,0.0,0.4,0.2,0.5,0.0,0.0,0.5348837209302325,0.8,0.3333333333333333,0.8,0.0650196355853037,0.7183154549066348,0.05151681974908,0.4876160990712075,0.2648221343873518,0.5084745762711864,0.4719350073855244,0.5045045045045045
4520,1.0,0.5681818181818182,0.0,0.4,0.0,0.0,0.0,0.0,0.6046511627906976,0.8,0.3333333333333333,0.8,0.0373272627782463,0.5065554231227652,0.0404195520528496,0.4419504643962849,0.2547289666854884,0.5508474576271186,0.7378138847858198,0.4774774774774774
4521,1.0,0.4772727272727273,1.0,0.4,0.2,0.5,0.5,0.0,0.5348837209302325,0.4,0.1666666666666666,0.6,0.2418154829386565,0.8041319030591975,0.2147017066033089,0.4210526315789474,0.2967955957086391,0.576271186440678,0.4933530280649926,0.2142142142142142
4522,1.0,0.2954545454545454,0.0,0.4,0.4,0.0,0.25,0.0,0.3488372093023256,0.4,0.3333333333333333,0.4,0.0396853469255722,0.8970997218911403,0.0141975487497464,0.3978328173374613,0.2735742518351214,0.4830508474576271,0.4778434268833088,0.8218218218218217
4523,1.0,0.3181818181818182,1.0,0.2,0.4,0.0,0.25,0.0,0.3488372093023256,1.0,0.3333333333333333,0.2,0.3059070007890513,0.4171632896305125,0.304349085851708,0.4907120743034056,0.2508469791078487,0.5508474576271186,0.5598227474150665,0.091091091091091
4524,1.0,0.2727272727272727,0.0,0.4,0.4,0.5,1.0,0.0,0.3255813953488372,0.8,0.3333333333333333,0.2,0.4048860712806513,0.5172824791418356,0.391910294671573,0.6160990712074305,0.2792913608130999,0.5338983050847458,0.4948301329394386,0.088088088088088
4525,0.0,0.5681818181818182,0.0,0.4,0.2,0.0,0.25,0.0,0.5348837209302325,0.4,0.1666666666666666,0.8,0.0017141457840176,0.0,0.0432300872135137,0.3157894736842106,0.1206945228684359,0.3389830508474576,0.3943870014771049,0.0
4526,1.0,0.4090909090909091,1.0,1.0,0.4,0.5,0.5,0.0,0.4883720930232558,0.8,0.5,0.4,0.0408946208472777,0.7862534763607469,0.0234404427317242,0.5317337461300311,0.2898785996612084,0.5084745762711864,0.4431314623338257,0.7097097097097097
4527,1.0,0.2727272727272727,1.0,0.6,0.2,0.0,1.0,0.0,0.3720930232558139,0.6,0.5,0.0,0.2498571545179986,0.3738577671831545,0.2537884275490395,0.4651702786377709,0.2597402597402597,0.6016949152542372,0.7363367799113737,0.0970970970970971
4528,1.0,0.4772727272727273,1.0,1.0,0.4,0.0,1.0,0.0,0.6046511627906976,1.0,0.5,0.2,0.0740891899980954,0.7306317044100119,0.059310984266798,0.6122291021671827,0.2761857707509881,0.4491525423728814,0.4985228951255539,0.4734734734734734
4529,1.0,0.1363636363636363,0.0,0.0,0.6,0.0,0.0,0.0,0.3023255813953488,1.0,0.3333333333333333,0.8,0.3839958642831878,0.3357171235597934,0.3851302407788369,0.4605263157894737,0.3194522868435911,0.559322033898305,0.4881831610044313,0.06006006006006
4530,1.0,0.6136363636363636,1.0,0.6,0.8,0.5,0.5,0.0,0.7906976744186046,0.8,0.3333333333333333,0.2,0.231808741236543,0.3873659117997616,0.2355054617100802,0.3622291021671827,0.2366600790513834,0.5423728813559322,0.4549483013293944,0.1071071071071071
4531,0.0,0.3181818181818182,0.0,0.6,0.0,0.5,0.0,0.0,0.4883720930232558,0.8,0.1666666666666666,0.4,0.0379621315871418,0.0,0.0779706197664648,0.5820433436532508,0.1534443817052512,0.2372881355932203,0.208271787296898,0.0
4532,1.0,0.4318181818181818,1.0,0.6,0.2,1.0,0.5,0.0,0.5348837209302325,1.0,0.5,0.4,0.5499384781892332,0.0,0.568655289311274,0.5000000000000001,0.2514822134387351,0.5847457627118644,0.6299852289512556,0.0
4533,1.0,0.3409090909090909,1.0,0.8,0.2,0.0,0.25,0.0,0.5348837209302325,0.4,0.1666666666666666,0.2,0.1532361681737243,0.5768772348033373,0.1463796250688146,0.5278637770897834,0.2847261434217956,0.6694915254237288,0.6100443131462334,0.2232232232232232
4534,0.0,0.6136363636363636,0.0,0.4,0.6,0.0,0.5,0.0,0.8372093023255814,0.2,0.3333333333333333,0.8,0.264731223754977,0.0,0.2953090139947266,0.3939628482972137,0.1396809712027103,0.3728813559322034,0.2636632200886263,0.0
4535,1.0,0.4090909090909091,0.0,1.0,0.6,0.5,0.0,0.0,0.4883720930232558,0.6,0.1666666666666666,0.4,0.0198834864576436,0.679777512912197,0.0110682931069452,0.4845201238390093,0.2245906267645398,0.4915254237288136,0.5288035450516987,0.8168168168168167
4536,1.0,0.2954545454545454,0.0,0.4,0.2,0.0,0.25,0.0,0.5348837209302325,0.8,0.1666666666666666,0.2,0.29856066171469,0.0,0.3277315794048619,0.4287925696594428,0.2294607566346696,0.5084745762711864,0.4431314623338257,0.0
4537,1.0,0.5454545454545454,0.0,0.2,0.0,0.0,0.0,0.0,0.5581395348837209,1.0,0.1666666666666666,0.2,0.0120534378146001,0.2642034167659912,0.0338712948743951,0.5603715170278638,0.2994071146245059,0.6610169491525424,0.4667651403249631,0.3623623623623623
4538,0.0,0.2954545454545454,1.0,0.6,0.4,0.0,0.5,0.0,0.2325581395348837,0.0,0.3333333333333333,0.6,0.1929608165017519,1.0,0.1535942978008286,0.2229102167182662,0.1058723884810841,0.2796610169491525,0.2333825701624815,0.3223223223223223
4539,0.0,0.4090909090909091,0.0,0.6,0.2,0.5,0.0,0.0,0.5348837209302325,1.0,0.5,0.8,0.0164975194768681,0.0,0.057398661373975,0.5959752321981425,0.1408808582721626,0.3050847457627119,0.4542097488921713,0.0
4540,1.0,0.6818181818181818,0.0,0.6,0.8,0.0,0.0,0.0,0.5348837209302325,0.6,0.5,0.0,0.0331552677483621,0.6750099324592769,0.024135832874569,0.4643962848297214,0.2814088085827216,0.4915254237288136,0.5620384047267356,0.6706706706706708
4541,1.0,0.8409090909090909,1.0,0.0,0.0,0.0,0.25,0.0,0.5348837209302325,0.4,0.5,0.6,0.0160742736042711,0.4862932061978546,0.0215281198389012,0.325077399380805,0.2839497459062676,0.4661016949152542,0.4409158050221566,0.6216216216216216
4542,1.0,0.5454545454545454,1.0,0.2,1.0,0.5,1.0,0.0,0.5813953488372093,0.6,0.8333333333333334,0.6,1.0,0.8247914183551848,0.9398487526439312,0.5356037151702787,0.2214144551101073,0.4661016949152542,0.4719350073855244,0.06006006006006
4543,1.0,0.3181818181818182,0.0,0.6,0.2,0.0,0.0,0.0,0.3720930232558139,0.8,0.1666666666666666,0.8,0.0379621315871418,0.7282479141835518,0.0248601976066989,0.715170278637771,0.2015810276679842,0.3898305084745763,0.7725258493353029,0.6806806806806808
4544,1.0,0.5,1.0,0.6,0.2,0.0,0.5,0.0,0.627906976744186,1.0,0.5,0.6,0.0918352847991244,0.0,0.1296033378726856,0.4357585139318886,0.2004517221908526,0.4830508474576271,0.447562776957164,0.0
4545,0.0,0.6136363636363636,0.0,0.4,0.0,0.0,0.25,0.0,0.7906976744186046,0.0,0.3333333333333333,0.6,0.0078814427847159,0.0,0.0491409034276939,0.3730650154798762,0.1418690005646527,0.3305084745762712,0.3714918759231906,0.0
4546,1.0,0.4090909090909091,0.0,0.2,0.0,0.5,0.0,0.0,0.5348837209302325,0.4,0.3333333333333333,0.8,0.0155603321875462,0.7000397298371077,0.005447222785617,0.4821981424148607,0.2879728966685488,0.6864406779661016,0.4630723781388479,0.902902902902903
4547,1.0,0.6818181818181818,0.0,0.4,0.2,0.5,0.0,0.0,0.7441860465116279,0.8,0.1666666666666666,0.6,0.115657981056724,0.0,0.1524353142294208,0.5665634674922602,0.3128881987577639,0.5084745762711864,0.566469719350074,0.0
4548,0.0,0.3181818181818182,0.0,0.6,0.0,0.0,0.0,0.0,0.5348837209302325,0.4,0.3333333333333333,0.4,0.0683149070219513,0.1899086213746523,0.0932112537304783,0.380030959752322,0.1087662337662337,0.1779661016949152,0.4460856720827179,0.1291291291291291
4549,1.0,0.3409090909090909,1.0,0.8,0.2,0.0,1.0,0.0,0.5116279069767442,0.8,0.5,0.6,1.0,0.3277711561382598,0.9760959638397124,0.6671826625386997,0.1847120271033314,0.3474576271186441,0.6898079763663221,0.024024024024024
4550,1.0,0.3181818181818182,0.0,0.8,0.8,0.5,0.0,0.0,0.3488372093023256,0.6,0.1666666666666666,0.2,0.0385063048519093,0.0,0.0784921623735983,0.553405572755418,0.3315217391304347,0.5847457627118644,0.6639586410635155,0.0
4551,1.0,0.4318181818181818,0.0,0.8,0.4,1.0,0.0,0.0,0.5348837209302325,0.4,0.1666666666666666,0.8,0.1223694513221898,0.2721493841875248,0.1390200793903746,0.5874613003095976,0.1732778091473743,0.5084745762711864,0.3899556868537667,0.1251251251251251
4552,1.0,0.3181818181818182,0.0,0.4,0.8,0.5,0.0,0.0,0.4418604651162791,0.4,0.5,0.0,0.0202160367861127,0.3738577671831545,0.0336974473386839,0.661764705882353,0.3068887634105025,0.5338983050847458,0.5243722304283605,0.4474474474474474
4553,1.0,0.5909090909090909,1.0,0.6,0.0,0.5,1.0,0.0,0.7441860465116279,0.6,0.1666666666666666,0.4,0.5035930551398677,0.9551052840683352,0.4545823312954539,0.4752321981424149,0.2378599661208356,0.4915254237288136,0.3323485967503692,0.1331331331331331
4554,0.0,0.75,0.0,0.4,0.6,0.0,0.5,0.0,0.7441860465116279,0.0,0.5,0.6,0.038778391484293,0.7489074294795391,0.024135832874569,0.5673374613003097,0.1470920383963862,0.3220338983050847,0.3153618906942393,0.6936936936936936
4555,1.0,0.5227272727272727,0.0,0.4,0.4,1.0,0.0,0.0,0.5348837209302325,1.0,0.5,0.6,0.0464875127351659,0.8967024235200636,0.0207458059282009,0.4876160990712075,0.2348249576510446,0.3983050847457627,0.5561299852289513,0.7587587587587588
4556,1.0,0.4772727272727273,1.0,0.4,0.2,1.0,0.5,0.0,0.627906976744186,1.0,0.1666666666666666,0.6,0.4626289010420918,0.4866905045689312,0.4494828035812592,0.4032507739938081,0.2186617730095991,0.3898305084745763,0.3589364844903988,0.073073073073073
4557,1.0,0.3636363636363636,0.0,0.6,0.2,1.0,0.0,0.0,0.5348837209302325,0.8,0.3333333333333333,0.6,0.0687986165906335,1.0,0.034595659606525,0.5704334365325078,0.2967955957086391,0.635593220338983,0.6056129985228952,0.6786786786786787
4558,0.0,0.3409090909090909,0.0,1.0,0.2,0.5,0.0,0.0,0.3488372093023256,1.0,0.3333333333333333,0.4,0.1662056309840164,0.0,0.2008808275142699,0.5905572755417957,0.1668548842461886,0.288135593220339,0.4446085672082718,0.0
4559,1.0,0.3863636363636363,1.0,1.0,0.4,0.5,1.0,0.0,0.5581395348837209,0.6,0.5,0.8,0.2920608143855226,0.0,0.3215020427085446,0.5959752321981425,0.2449181253529079,0.5677966101694916,0.5332348596750369,0.0
4560,1.0,0.3181818181818182,0.0,0.8,0.2,0.0,0.0,0.6666666666666666,0.1627906976744186,1.0,0.6666666666666666,0.6,0.439834087617942,0.7806912991656734,0.4061947671891751,0.4659442724458205,0.2845849802371542,0.5084745762711864,0.4158050221565731,0.1231231231231231
4561,1.0,0.4318181818181818,0.0,0.2,0.4,1.0,0.0,0.0,0.5116279069767442,0.6,0.6666666666666666,0.8,0.0897190554361397,0.4954310687326182,0.0914438037840813,0.7097523219814242,0.2437888198757763,0.559322033898305,0.6100443131462334,0.2832832832832833
4562,1.0,0.3863636363636363,1.0,0.4,0.4,0.5,1.0,0.3333333333333333,0.2325581395348837,0.4,0.5,0.4,1.0,0.4580850218514104,0.966592298554168,0.5959752321981425,0.2806324110671936,0.5169491525423728,0.4889217134416543,0.033033033033033
4563,1.0,0.5,0.0,0.4,0.2,0.5,0.5,0.0,0.627906976744186,0.4,0.3333333333333333,0.8,0.1108208853699017,0.2924116011124354,0.1264740822298844,0.4326625386996905,0.2423066064370412,0.576271186440678,0.4933530280649926,0.1441441441441441
4564,0.0,0.4545454545454545,0.0,0.2,0.0,0.0,0.25,0.0,0.3953488372093023,0.4,0.3333333333333333,0.2,0.1740356796270599,0.0,0.2083852461391359,0.7082043343653251,0.1581733483907396,0.3135593220338983,0.8183161004431314,0.0
4565,1.0,0.3409090909090909,0.0,0.6,1.0,0.5,0.0,0.0,0.5348837209302325,0.4,0.1666666666666666,0.2,0.0156510277316742,0.4183551847437425,0.0260771303566771,0.6354489164086687,0.3115471485036702,0.5084745762711864,0.566469719350074,0.5385385385385386
4566,1.0,0.2727272727272727,0.0,0.6,0.8,0.5,0.0,0.0,0.4418604651162791,0.6,0.5,0.4,0.0567965729177058,1.0,0.0230927476603019,0.5743034055727555,0.2302371541501976,0.5423728813559322,0.7178729689807977,0.7597597597597597
4567,0.0,0.4318181818181818,0.0,0.0,0.4,0.5,0.25,0.0,0.3953488372093023,0.4,0.3333333333333333,0.8,0.0399272017099133,0.0,0.0798539680700026,0.3212074303405574,0.1094720496894409,0.3135593220338983,0.292466765140325,0.0
4568,1.0,0.4090909090909091,0.0,0.4,0.2,0.5,0.25,0.0,0.5348837209302325,0.4,0.1666666666666666,0.4,0.1390574314417266,0.0,0.1748616463361632,0.4226006191950465,0.2727978543195934,0.6016949152542372,0.4874446085672083,0.0
4569,1.0,0.2045454545454545,0.0,0.4,0.0,0.0,0.0,0.0,0.5348837209302325,0.4,0.3333333333333333,0.2,0.0454596299017162,0.834326579261025,0.0243096804102801,0.4442724458204334,0.2850084697910784,0.5169491525423728,0.585672082717873,0.7147147147147147
4570,1.0,0.5227272727272727,0.0,0.8,0.2,0.5,0.0,0.0,0.6046511627906976,0.6,0.3333333333333333,0.6,0.110548798737518,0.0,0.1475386086402225,0.4713622291021672,0.2327780914737436,0.6694915254237288,0.3545051698670606,0.0
4571,1.0,0.4772727272727273,0.0,0.8,0.2,1.0,0.0,0.0,0.5116279069767442,0.6,0.3333333333333333,0.8,0.0,0.0,0.041587228001043,0.3490712074303406,0.2306606437041219,0.5,0.5819793205317577,0.0
